,Horsepower,Curb Weight,City MPG,Highway MPG,Combined MPG,Fuel Capacity,Drivetrain,Recommended Fuel,Car Model,Year,Model Full Name
1953,323 @ 6800 RPM,3702 lbs.,19 mpg,30 mpg,22 mpg,19.0 gallons,RWD,Regular,chevrolet/camaro,2014,Chevrolet Camaro
1954,323 @ 6800 RPM,3719 lbs.,19 mpg,30 mpg,22 mpg,19.0 gallons,RWD,Regular,chevrolet/camaro,2015,Chevrolet Camaro
1955,335 @ 6800 RPM,,19 mpg,28 mpg,23 mpg,,RWD,Regular,chevrolet/camaro,2016,Chevrolet Camaro
1956,335 @ 6800 RPM,3354 lbs.,16 mpg,26 mpg,20 mpg,19.0 gallons,RWD,Regular,chevrolet/camaro,2017,Chevrolet Camaro
1957,335 @ 6800 RPM,3354 lbs.,16 mpg,28 mpg,20 mpg,19.0 gallons,RWD,Regular,chevrolet/camaro,2018,Chevrolet Camaro
1958,275 @ 5600 RPM,3354 lbs.,20 mpg,30 mpg,23 mpg,19.0 gallons,RWD,Premium,chevrolet/camaro,2019,Chevrolet Camaro
1959,275 @ 5600 RPM,3351 lbs.,20 mpg,30 mpg,23 mpg,19.0 gallons,RWD,Premium,chevrolet/camaro,2020,Chevrolet Camaro
1960,275 @ 5600 RPM,3351 lbs.,19 mpg,29 mpg,22 mpg,19.0 gallons,RWD,Premium,chevrolet/camaro,2021,Chevrolet Camaro
1961,275 @ 5600 RPM,3351 lbs.,19 mpg,29 mpg,22 mpg,19.0 gallons,RWD,Premium,chevrolet/camaro,2022,Chevrolet Camaro
1962,275 @ 5600 RPM,3351 lbs.,19 mpg,28 mpg,22 mpg,19.0 gallons,RWD,Premium,chevrolet/camaro,2023,Chevrolet Camaro
1963,430 @ 5900 RPM,3208 lbs.,15 mpg,25 mpg,18 mpg,18.0 gallons,RWD,Regular,chevrolet/corvette,2010,Chevrolet Corvette
1964,430 @ 5900 RPM,3208 lbs.,15 mpg,25 mpg,18 mpg,18.0 gallons,RWD,Premium,chevrolet/corvette,2011,Chevrolet Corvette
1965,430 @ 5900 RPM,3208 lbs.,15 mpg,25 mpg,18 mpg,18.0 gallons,RWD,Premium,chevrolet/corvette,2012,Chevrolet Corvette
1966,430 @ 5900 RPM,3208 lbs.,15 mpg,25 mpg,18 mpg,18.0 gallons,RWD,Premium,chevrolet/corvette,2013,Chevrolet Corvette
1967,450 hp,3298 lbs.,16 mpg,28 mpg,20 mpg,18.5 gallons,RWD,Premium,chevrolet/corvette,2014,Chevrolet Corvette
1968,455 @ 6000 RPM,3298 lbs.,16 mpg,29 mpg,20 mpg,18.5 gallons,RWD,Premium,chevrolet/corvette,2015,Chevrolet Corvette
1969,455 @ 6000 RPM,3298 lbs.,16 mpg,29 mpg,20 mpg,18.5 gallons,RWD,Premium,chevrolet/corvette,2016,Chevrolet Corvette
1970,455 @ 6000 RPM,3298 lbs.,15 mpg,26 mpg,19 mpg,18.5 gallons,RWD,Premium,chevrolet/corvette,2017,Chevrolet Corvette
1971,455 @ 6000 RPM,3298 lbs.,15 mpg,25 mpg,18 mpg,18.5 gallons,RWD,Premium,chevrolet/corvette,2018,Chevrolet Corvette
1972,455 @ 6000 RPM,3298 lbs.,15 mpg,25 mpg,18 mpg,18.5 gallons,RWD,Premium,chevrolet/corvette,2019,Chevrolet Corvette
1973,455 @ 6000 RPM,3366 lbs.,15 mpg,27 mpg,19 mpg,18.5 gallons,RWD,Premium,chevrolet/corvette,2020,Chevrolet Corvette
1974,455 @ 6000 RPM,3366 lbs.,15 mpg,27 mpg,19 mpg,18.5 gallons,RWD,Premium,chevrolet/corvette,2021,Chevrolet Corvette
1975,455 @ 6000 RPM,3366 lbs.,16 mpg,24 mpg,19 mpg,18.5 gallons,RWD,Premium,chevrolet/corvette,2022,Chevrolet Corvette
1976,490 @ 6450 RPM,3366 lbs.,16 mpg,24 mpg,19 mpg,18.5 gallons,RWD,Regular,chevrolet/corvette,2023,Chevrolet Corvette
1977,490 @ 6450 RPM,,16 mpg,25 mpg,19 mpg,18.5 gallons,RWD,Regular,chevrolet/corvette,2024,Chevrolet Corvette
1978,137 @ 5000 RPM,,28 mpg,31 mpg,29 mpg,,FWD,Regular,chevrolet/trailblazer,2021,Chevrolet Trailblazer
1979,137 @ 5000 RPM,,29 mpg,31 mpg,30 mpg,13.2 gallons,FWD,Regular,chevrolet/trailblazer,2022,Chevrolet Trailblazer
1980,137 @ 5000 RPM,,29 mpg,31 mpg,30 mpg,13.2 gallons,FWD,Regular,chevrolet/trailblazer,2023,Chevrolet Trailblazer
1981,137 @ 5000 RPM,,29 mpg,31 mpg,30 mpg,13.2 gallons,FWD,Regular,chevrolet/trailblazer,2024,Chevrolet Trailblazer
1982,250 @ 6400 RPM,3720 lbs.,17 mpg,25 mpg,20 mpg,18.0 gallons,RWD,Regular,dodge/challenger,2010,Dodge Challenger
1983,305 @ 6350 RPM,3834 lbs.,18 mpg,27 mpg,21 mpg,19.1 gallons,RWD,Regular,dodge/challenger,2011,Dodge Challenger
1984,305 @ 6350 RPM,3834 lbs.,18 mpg,27 mpg,21 mpg,19.5 gallons,RWD,Regular,dodge/challenger,2012,Dodge Challenger
1985,305 @ 6350 RPM,3834 lbs.,18 mpg,27 mpg,21 mpg,19.5 gallons,RWD,Regular,dodge/challenger,2013,Dodge Challenger
1986,305 @ 6350 RPM,3834 lbs.,18 mpg,27 mpg,21 mpg,19.5 gallons,RWD,Regular,dodge/challenger,2014,Dodge Challenger
1987,305 @ 6350 RPM,3834 lbs.,19 mpg,30 mpg,23 mpg,18.5 gallons,RWD,Regular,dodge/challenger,2015,Dodge Challenger
1988,305 @ 6350 RPM,3885 lbs.,19 mpg,30 mpg,23 mpg,18.5 gallons,RWD,Regular,dodge/challenger,2016,Dodge Challenger
1989,305 @ 6350 RPM,3894 lbs.,19 mpg,30 mpg,23 mpg,18.5 gallons,RWD,Regular,dodge/challenger,2017,Dodge Challenger
1990,305 @ 6350 RPM,3865 lbs.,19 mpg,30 mpg,23 mpg,18.5 gallons,RWD,Regular,dodge/challenger,2018,Dodge Challenger
1991,305 @ 6350 RPM,3858 lbs.,19 mpg,30 mpg,23 mpg,18.5 gallons,RWD,Regular,dodge/challenger,2019,Dodge Challenger
1992,303 @ 6350 RPM,3858 lbs.,19 mpg,30 mpg,23 mpg,18.5 gallons,RWD,Regular,dodge/challenger,2020,Dodge Challenger
1993,303 @ 6350 RPM,3858 lbs.,19 mpg,30 mpg,23 mpg,18.5 gallons,RWD,Regular,dodge/challenger,2021,Dodge Challenger
1994,303 @ 6350 RPM,3841 lbs.,19 mpg,30 mpg,23 mpg,18.5 gallons,RWD,Regular,dodge/challenger,2022,Dodge Challenger
1995,180 @ 6400 RPM,2967 lbs.,22 mpg,31 mpg,25 mpg,13.2 gallons,FWD,Regular,fiat/500x,2016,Fiat 500x
1996,180 @ 6400 RPM,2989 lbs.,21 mpg,29 mpg,24 mpg,12.7 gallons,AWD,Regular,fiat/500x,2017,Fiat 500x
1997,180 @ 6400 RPM,2989 lbs.,21 mpg,29 mpg,24 mpg,12.7 gallons,AWD,Regular,fiat/500x,2018,Fiat 500x
1998,177 @ 5500 RPM,3305 lbs.,24 mpg,30 mpg,26 mpg,12.7 gallons,AWD,Premium,fiat/500x,2019,Fiat 500x
1999,177 @ 5500 RPM,3305 lbs.,24 mpg,30 mpg,26 mpg,12.7 gallons,AWD,Premium,fiat/500x,2020,Fiat 500x
2000,177 @ 5500 RPM,3305 lbs.,24 mpg,30 mpg,26 mpg,12.7 gallons,AWD,Premium,fiat/500x,2021,Fiat 500x
2001,177 @ 5500 RPM,3305 lbs.,24 mpg,30 mpg,26 mpg,12.7 gallons,AWD,Premium,fiat/500x,2022,Fiat 500x
2002,177 @ 5500 RPM,3305 lbs.,24 mpg,30 mpg,26 mpg,12.7 gallons,AWD,Premium,fiat/500x,2023,Fiat 500x
2003,210 @ 5300 RPM,3400 lbs.,16 mpg,24 mpg,19 mpg,16.0 gallons,RWD,Regular,ford/mustang,2010,Ford Mustang
2004,305 @ 6500 RPM,3453 lbs.,19 mpg,31 mpg,23 mpg,16.0 gallons,RWD,Regular,ford/mustang,2011,Ford Mustang
2005,305 @ 6500 RPM,3586 lbs.,19 mpg,30 mpg,23 mpg,16.0 gallons,RWD,Regular,ford/mustang,2012,Ford Mustang
2006,305 @ 6500 RPM,3612 lbs.,19 mpg,30 mpg,23 mpg,16.0 gallons,RWD,Regular,ford/mustang,2013,Ford Mustang
2007,305 @ 6500 RPM,3501 lbs.,19 mpg,31 mpg,23 mpg,16.0 gallons,RWD,Regular,ford/mustang,2014,Ford Mustang
2008,310 @ 5500 RPM,,21 mpg,32 mpg,25 mpg,15.5 gallons,RWD,Premium,ford/mustang,2015,Ford Mustang
2009,310 @ 5500 RPM,3532 lbs.,21 mpg,32 mpg,25 mpg,15.5 gallons,RWD,Premium,ford/mustang,2016,Ford Mustang
2010,300 @ 6500 RPM,3533 lbs.,18 mpg,27 mpg,21 mpg,16.0 gallons,RWD,Regular,ford/mustang,2017,Ford Mustang
2011,310 @ 5500 RPM,3706 lbs.,20 mpg,29 mpg,23 mpg,15.5 gallons,RWD,Premium,ford/mustang,2018,Ford Mustang
2012,310 @ 5500 RPM,3532 lbs.,21 mpg,32 mpg,25 mpg,15.5 gallons,RWD,Premium,ford/mustang,2019,Ford Mustang
2013,310 @ 5500 RPM,3515 lbs.,21 mpg,32 mpg,25 mpg,15.5 gallons,RWD,Premium,ford/mustang,2020,Ford Mustang
2014,310 @ 5500 RPM,3515 lbs.,21 mpg,32 mpg,25 mpg,15.5 gallons,RWD,Premium,ford/mustang,2021,Ford Mustang
2015,310 @ 5500 RPM,3515 lbs.,22 mpg,32 mpg,25 mpg,15.5 gallons,RWD,Premium,ford/mustang,2022,Ford Mustang
2016,310 @ 5500 RPM,3491 lbs.,21 mpg,29 mpg,24 mpg,,RWD,Premium,ford/mustang,2023,Ford Mustang
2017,315 @ 5000 RPM,,22 mpg,33 mpg,26 mpg,16.0 gallons,RWD,Regular,ford/mustang,2024,Ford Mustang
2018,300 @ 5800 RPM,,21 mpg,25 mpg,23 mpg,21.1 gallons,RWD,Premium,genesis/gv80,2021,Genesis Gv80
2019,300 @ 5800 RPM,,21 mpg,25 mpg,23 mpg,21.1 gallons,RWD,Premium,genesis/gv80,2022,Genesis Gv80
2020,300 @ 5800 RPM,,20 mpg,24 mpg,22 mpg,21.1 gallons,AWD,Premium,genesis/gv80,2023,Genesis Gv80
2021,300 @ 5800 RPM,4764 lbs.,20 mpg,24 mpg,22 mpg,21.1 gallons,AWD,Premium,genesis/gv80,2024,Genesis Gv80
2022,,3973 lbs.,28 mpg,34 mpg,30 mpg,17.8 gallons,RWD,Premium,infiniti/q50,2014,Infiniti Q50
2023,328 @ 7000 RPM,3611 lbs.,20 mpg,29 mpg,23 mpg,20.0 gallons,RWD,Premium,infiniti/q50,2015,Infiniti Q50
2024,208 @ 5500 RPM,3666 lbs.,23 mpg,31 mpg,26 mpg,20.0 gallons,RWD,Premium,infiniti/q50,2016,Infiniti Q50
2025,208 @ 5500 RPM,3652 lbs.,23 mpg,31 mpg,26 mpg,20.0 gallons,RWD,Premium,infiniti/q50,2017,Infiniti Q50
2026,208 @ 5500 RPM,3671 lbs.,23 mpg,30 mpg,25 mpg,20.0 gallons,RWD,Premium,infiniti/q50,2018,Infiniti Q50
2027,208 @ 5500 RPM,3671 lbs.,23 mpg,30 mpg,25 mpg,20.0 gallons,RWD,Premium,infiniti/q50,2019,Infiniti Q50
2028,300 @ 6400 RPM,3685 lbs.,20 mpg,29 mpg,23 mpg,20.0 gallons,RWD,Premium,infiniti/q50,2020,Infiniti Q50
2029,300 @ 6400 RPM,3685 lbs.,20 mpg,29 mpg,23 mpg,20.0 gallons,RWD,Premium,infiniti/q50,2021,Infiniti Q50
2030,300 @ 6400 RPM,3781 lbs.,20 mpg,29 mpg,23 mpg,20.0 gallons,RWD,Premium,infiniti/q50,2022,Infiniti Q50
2031,300 @ 6400 RPM,3781 lbs.,20 mpg,29 mpg,23 mpg,20.0 gallons,RWD,Premium,infiniti/q50,2023,Infiniti Q50
2032,300 @ 6400 RPM,3781 lbs.,20 mpg,29 mpg,23 mpg,20.0 gallons,RWD,Premium,infiniti/q50,2024,Infiniti Q50
2033,400 @ 5800 RPM,5878 lbs.,14 mpg,20 mpg,16 mpg,26.0 gallons,AWD,Premium,infiniti/qx80,2014,Infiniti Qx80
2034,400 @ 5800 RPM,5888 lbs.,14 mpg,20 mpg,16 mpg,26.0 gallons,AWD,Premium,infiniti/qx80,2015,Infiniti Qx80
2035,400 @ 5800 RPM,5888 lbs.,13 mpg,19 mpg,15 mpg,26.0 gallons,AWD,Premium,infiniti/qx80,2016,Infiniti Qx80
2036,400 @ 5800 RPM,5888 lbs.,13 mpg,19 mpg,15 mpg,26.0 gallons,4WD,Premium,infiniti/qx80,2017,Infiniti Qx80
2037,400 @ 5800 RPM,5888 lbs.,13 mpg,19 mpg,15 mpg,26.0 gallons,4WD,Premium,infiniti/qx80,2018,Infiniti Qx80
2038,400 @ 5800 RPM,5926 lbs.,13 mpg,19 mpg,15 mpg,26.0 gallons,4WD,Premium,infiniti/qx80,2019,Infiniti Qx80
2039,400 @ 5800 RPM,5921 lbs.,13 mpg,19 mpg,15 mpg,26.0 gallons,4WD,Premium,infiniti/qx80,2020,Infiniti Qx80
2040,400 @ 5800 RPM,5678 lbs.,13 mpg,19 mpg,15 mpg,26.0 gallons,4WD,Premium,infiniti/qx80,2021,Infiniti Qx80
2041,400 @ 5800 RPM,5921 lbs.,13 mpg,19 mpg,15 mpg,26.0 gallons,4WD,Premium,infiniti/qx80,2022,Infiniti Qx80
2042,400 @ 5800 RPM,5701 lbs.,14 mpg,20 mpg,16 mpg,26.0 gallons,RWD,Premium,infiniti/qx80,2023,Infiniti Qx80
2043,400 @ 5800 RPM,,14 mpg,20 mpg,16 mpg,26.0 gallons,RWD,Premium,infiniti/qx80,2024,Infiniti Qx80
2044,246 @ 5500 RPM,4035 lbs.,21 mpg,28 mpg,24 mpg,18.1 gallons,AWD,Premium,jaguar/e-pace,2018,Jaguar E-pace
2045,246 @ 5500 RPM,4035 lbs.,21 mpg,28 mpg,24 mpg,18.1 gallons,AWD,Premium,jaguar/e-pace,2019,Jaguar E-pace
2046,246 @ 5500 RPM,4035 lbs.,21 mpg,28 mpg,24 mpg,18.1 gallons,AWD,Premium,jaguar/e-pace,2020,Jaguar E-pace
2047,246 @ 5500 RPM,3925 lbs.,21 mpg,26 mpg,23 mpg,17.7 gallons,AWD,Premium,jaguar/e-pace,2021,Jaguar E-pace
2048,246 hp,3925 lbs.,20 mpg,26 mpg,23 mpg,17.7 gallons,AWD,Premium,jaguar/e-pace,2022,Jaguar E-pace
2049,246 hp,3925 lbs.,20 mpg,26 mpg,23 mpg,17.7 gallons,AWD,Premium,jaguar/e-pace,2023,Jaguar E-pace
2050,394 @ 4250 RPM,4784 lbs.,80 MPGe,72 MPGe,76 MPGe,,AWD,,jaguar/i-pace,2019,Jaguar I-pace
2051,394 @ 4250 RPM,4784 lbs.,80 MPGe,72 MPGe,76 MPGe,,AWD,,jaguar/i-pace,2020,Jaguar I-pace
2052,394 @ 4250 RPM,4784 lbs.,80 MPGe,72 MPGe,76 MPGe,,AWD,,jaguar/i-pace,2022,Jaguar I-pace
2053,394 @ 4250 RPM,4784 lbs.,89 MPGe,82 MPGe,85 MPGe,,AWD,,jaguar/i-pace,2023,Jaguar I-pace
2054,394 @ 4250 RPM,4784 lbs.,89 MPGe,82 MPGe,85 MPGe,,AWD,,jaguar/i-pace,2024,Jaguar I-pace
2055,471 @ 6000 RPM,6340 lbs.,13 mpg,18 mpg,15 mpg,26.5 gallons,4WD,Premium,jeep/grand-wagoneer,2022,Jeep Grand-wagoneer
2056,471 @ 6000 RPM,6340 lbs.,13 mpg,18 mpg,15 mpg,26.5 gallons,4WD,Premium,jeep/grand-wagoneer,2023,Jeep Grand-wagoneer
2057,420 @ 6400 RPM,4555 lbs.,15 mpg,23 mpg,18 mpg,19.8 gallons,RWD,Premium,kia/k900,2015,Kia K900
2058,311 @ 6000 RPM,4376 lbs.,17 mpg,26 mpg,20 mpg,19.8 gallons,RWD,Regular,kia/k900,2016,Kia K900
2059,311 @ 6000 RPM,4376 lbs.,17 mpg,25 mpg,20 mpg,19.8 gallons,RWD,Regular,kia/k900,2017,Kia K900
2060,365 @ 6000 RPM,,18 mpg,25 mpg,21 mpg,19.8 gallons,AWD,Premium,kia/k900,2019,Kia K900
2061,365 @ 6000 RPM,4733 lbs.,18 mpg,25 mpg,21 mpg,19.8 gallons,AWD,Premium,kia/k900,2020,Kia K900
2062,240 hp,,18 mpg,28 mpg,22 mpg,18.5 gallons,4WD,Premium,land-rover/range-rover-evoque,2012,Land-rover Range-rover-evoque
2063,240 @ 5500 RPM,3902 lbs.,20 mpg,28 mpg,23 mpg,18.5 gallons,4WD,Premium,land-rover/range-rover-evoque,2013,Land-rover Range-rover-evoque
2064,240 @ 5500 RPM,3680 lbs.,21 mpg,30 mpg,24 mpg,18.5 gallons,4WD,Premium,land-rover/range-rover-evoque,2014,Land-rover Range-rover-evoque
2065,240 @ 5500 RPM,3680 lbs.,21 mpg,30 mpg,24 mpg,18.5 gallons,4WD,Premium,land-rover/range-rover-evoque,2015,Land-rover Range-rover-evoque
2066,240 @ 5500 RPM,3653 lbs.,21 mpg,30 mpg,24 mpg,18.5 gallons,4WD,Premium,land-rover/range-rover-evoque,2016,Land-rover Range-rover-evoque
2067,240 @ 5800 RPM,3655 lbs.,21 mpg,29 mpg,24 mpg,18.5 gallons,4WD,Premium,land-rover/range-rover-evoque,2017,Land-rover Range-rover-evoque
2068,237 @ 5800 RPM,3865 lbs.,22 mpg,29 mpg,25 mpg,18.5 gallons,4WD,Premium,land-rover/range-rover-evoque,2018,Land-rover Range-rover-evoque
